instance_name;beta;h;max_time;seed;ML_used;makespan;makespan_bb
t_j20_m20.txt;0.6;0.75;60;12345;6;2326;2348.2375
t_j20_m20.txt;0.6;0.75;60;12345;10;2325;2354.6400000000003
t_j20_m20.txt;0.6;0.75;60;435451;6;2335;2371.9375
t_j20_m20.txt;0.6;0.75;60;435451;10;2324;2363.0975000000003
t_j20_m20.txt;0.6;0.75;60;56162;6;2318;2365.3500000000004
t_j20_m20.txt;0.6;0.75;60;56162;10;2325;2354.6400000000003
t_j20_m20.txt;0.6;0.75;60;68813;6;2328;2365.155
t_j20_m20.txt;0.6;0.75;60;68813;10;2318;2365.3500000000004
t_j20_m20.txt;0.6;0.75;60;368387;6;2321;2365.2925
t_j20_m20.txt;0.6;0.75;60;368387;10;2325;2354.6400000000003
t_j20_m20.txt;0.7;0.75;60;12345;6;2325;2373.7950000000005
t_j20_m20.txt;0.7;0.75;60;12345;10;2326;2385.795
t_j20_m20.txt;0.7;0.75;60;435451;6;2329;2378.7850000000003
t_j20_m20.txt;0.7;0.75;60;435451;10;2324;2363.0975000000003
t_j20_m20.txt;0.7;0.75;60;56162;6;2329;2378.7850000000003
t_j20_m20.txt;0.7;0.75;60;56162;10;2325;2354.6400000000003
t_j20_m20.txt;0.7;0.75;60;68813;6;2329;2378.7850000000003
t_j20_m20.txt;0.7;0.75;60;68813;10;2325;2354.6400000000003
t_j20_m20.txt;0.7;0.75;60;368387;6;2324;2390.2925
t_j20_m20.txt;0.7;0.75;60;368387;10;2308;2342.2725
t_j20_m20.txt;0.8;0.75;60;12345;6;2325;2354.6400000000003
t_j20_m20.txt;0.8;0.75;60;12345;10;2324;2363.0975000000003
t_j20_m20.txt;0.8;0.75;60;435451;6;2342;2374.2725
t_j20_m20.txt;0.8;0.75;60;435451;10;2325;2354.6400000000003
t_j20_m20.txt;0.8;0.75;60;56162;6;2344;2412.7725
t_j20_m20.txt;0.8;0.75;60;56162;10;2325;2354.6400000000003
t_j20_m20.txt;0.8;0.75;60;68813;6;2325;2354.6400000000003
t_j20_m20.txt;0.8;0.75;60;68813;10;2325;2354.6400000000003
t_j20_m20.txt;0.8;0.75;60;368387;6;2325;2354.6400000000003
t_j20_m20.txt;0.8;0.75;60;368387;10;2332;2348.75
t_j20_m20.txt;0.9;0.75;60;12345;6;2351;2415.6800000000003
t_j20_m20.txt;0.9;0.75;60;12345;10;2340;2382.09
t_j20_m20.txt;0.9;0.75;60;435451;6;2338;2400.335
t_j20_m20.txt;0.9;0.75;60;435451;10;2340;2382.09
t_j20_m20.txt;0.9;0.75;60;56162;6;2344;2412.7725
t_j20_m20.txt;0.9;0.75;60;56162;10;2325;2354.6400000000003
t_j20_m20.txt;0.9;0.75;60;68813;6;2351;2415.6800000000003
t_j20_m20.txt;0.9;0.75;60;68813;10;2346;2384.265
t_j20_m20.txt;0.9;0.75;60;368387;6;2344;2412.7725
t_j20_m20.txt;0.9;0.75;60;368387;10;2335;2366.7850000000003
t_j50_m5.txt;0.1;0.75;60;12345;6;2724;2772.4150000000004
t_j50_m5.txt;0.1;0.75;60;12345;10;2724;2750.22
t_j50_m5.txt;0.1;0.75;60;435451;6;2724;2762.925
t_j50_m5.txt;0.1;0.75;60;435451;10;2724;2751.7575
t_j50_m5.txt;0.1;0.75;60;56162;6;2724;2762.2574999999997
t_j50_m5.txt;0.1;0.75;60;56162;10;2724;2751.75
t_j50_m5.txt;0.1;0.75;60;68813;6;2724;2754.2325
